identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
-4215385603114796187,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,de
-2197983544671078248,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
-5935721995371650159,user,Espagne,de,3,8,4,0,0,0.0,0,1,M,1,mr,False,False,False,True,40,2856,95.2,7.93,es
-2441546010668721079,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-1717179463435054290,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
3317927759148754046,user,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,au
-1362794311169418977,user,Allemagne,de,3,9,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,418,2856,95.2,7.93,de
-1792669622361398893,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,643,2856,95.2,7.93,gb
-4693475577525321360,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,581,2856,95.2,7.93,fr
2753831383890770930,user,Suisse,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,400,2856,95.2,7.93,ch
-9176878664951556598,user,Colombie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,co
3876663494701004844,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,663,2856,95.2,7.93,fr
3227483658563529118,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,es
-3632327544567822096,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
-42387875279702039,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,fr
3269159615523413830,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,fr
1996851305914310087,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
4619207062608935094,user,Espagne,es,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,625,2856,95.2,7.93,es
-6216802796455660861,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,fr
7480106849789866796,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,516,2856,95.2,7.93,us
8712798950455699836,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,es
1647057457950504095,user,Mexique,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,mx
6686716345542397090,user,Allemagne,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,de
-8992593882541988702,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,142,2856,95.2,7.93,us
-8450135625175116697,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,658,2856,95.2,7.93,fr
653730239705693890,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,fr
3405773830385390368,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,us
6495006069239125984,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,21,2856,95.2,7.93,it
5954587070136147231,user,Etats-Unis,en,3,8,14,0,0,0.0,8,0,M,1,mr,True,False,True,True,453,2856,95.2,7.93,us
-8917580787422748221,user,Myanmar,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,mm
4086093713665768911,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,671,2856,95.2,7.93,es
2022161060148571284,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,it
8143869576369060288,user,Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,349,2856,95.2,7.93,ca
6130901463396097381,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-8735071853770172614,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,it
-1150434220175531264,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,gb
7593810040184086171,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,se
-6935531265446998041,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-3254944765150479140,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
-1743374599663512798,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,257,2856,95.2,7.93,fr
6739096531540491903,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,479,2856,95.2,7.93,us
-1359125121048390711,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,es
377435304847235809,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,es
974480458523822087,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
-6682331137254812139,user,Allemagne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,640,2856,95.2,7.93,de
4376961937367201918,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,492,2856,95.2,7.93,it
87416451464479370,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,393,2856,95.2,7.93,de
-674879087122421259,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,594,2856,95.2,7.93,fr
7813569991675994068,user,Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,ca
-5255178722818382987,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
-6757442555979459967,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-9113007312978046358,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,184,2856,95.2,7.93,fr
-4043195646371895527,user,Espagne,es,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,es
3708743842685513587,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,28,2856,95.2,7.93,gb
-1073157729151451732,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2856,95.2,7.93,fr
-1108727075793850411,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,344,2856,95.2,7.93,dk
5182905131168421523,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-2648529696447698334,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,fr
-4146723631031600286,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,694,2856,95.2,7.93,es
-4559784635916969536,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
-2617596029380708664,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,gb
-5104178772275621198,user,Canada,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,ca
5483281562556700166,user,Etats-Unis,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,us
4417216578406167828,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,it
8109097166395989036,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,it
-3605301063544968002,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,367,2856,95.2,7.93,fr
-8092796384562646896,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
-9161245449349859661,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,fr
3365374304722673390,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,ie
9223304665442600870,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,663,2856,95.2,7.93,fr
7824194221413794539,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,it
-4600971318207856431,user,Belgique,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,663,2856,95.2,7.93,be
-2454191752367354748,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,694,2856,95.2,7.93,gb
767266383606380172,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,393,2856,95.2,7.93,us
5312041629887474990,user,Italie,it,3,8,7,0,0,0.0,0,0,F,2,mrs,True,False,True,True,653,2856,95.2,7.93,it
4963542750710340708,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,411,2856,95.2,7.93,gb
-2091126285696347782,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,695,2856,95.2,7.93,es
-5413883201534090667,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
5618058232880623639,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
7987523543799950479,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
5762024696835779187,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-9165396658850701933,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
-5236235069537894725,user,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,dk
16094026225183596,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-4696390708641638685,user,Royaume-Uni,en,3,8,6,0,0,0.0,0,0,F,2,mrs,False,False,False,True,182,2856,95.2,7.93,gb
-3428906326795380432,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-5090519656258072775,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,gb
-5596639071070000867,user,France,fr,3,8,1,0,0,0.0,1,1,F,2,mrs,False,False,False,True,275,2856,95.2,7.93,fr
4264595534181090126,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
-5061042402940176785,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,it
-4510272486983331089,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
-648750899001743335,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
3697111215743579578,user,Corée du Sud,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,460,2856,95.2,7.93,kr
8967410963901579266,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,682,2856,95.2,7.93,gb
5960697928706025582,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,es
3037914145236947881,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,it
1639852034039958857,user,Belgique,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,540,2856,95.2,7.93,be
4864902242905275926,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,695,2856,95.2,7.93,fr
1473198343773482392,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,gb
3256510345055362400,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,45,2856,95.2,7.93,fr
2853754572034940960,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,fr
-4898184336732839798,user,Allemagne,de,3,8,7,0,0,0.0,1,1,M,1,mr,True,False,True,True,404,2856,95.2,7.93,de
-402722834918165656,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,685,2856,95.2,7.93,fr
-3453797795178582589,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,578,2856,95.2,7.93,fr
4424968995047469738,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,495,2856,95.2,7.93,us
-2273981314815365646,user,Italie,it,3,9,13,0,0,0.0,2,2,F,2,mrs,True,False,True,True,66,2856,95.2,7.93,it
8064541935530305891,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,29,2856,95.2,7.93,fr
-7178751643300040645,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
6292696748681900021,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,au
8312962415338163066,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,fr
4844797077563314323,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,de
-8375716019006114347,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,fr
2399048783254139426,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,hk
8248144600410416294,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,615,2856,95.2,7.93,de
6653058768228759293,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,637,2856,95.2,7.93,fr
6444770574245373888,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,607,2856,95.2,7.93,fr
-3143131762960813646,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
3376350987519139774,user,Émirats arabes unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,690,2856,95.2,7.93,ae
5550764927728047305,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,643,2856,95.2,7.93,fr
-2436444122761062940,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
-5987541031452434867,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
2018873621393568141,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,12,2856,95.2,7.93,fr
592117927753871093,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
1492294721152176682,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
8855819729293818176,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,616,2856,95.2,7.93,fr
-2599001357294740300,user,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,691,2856,95.2,7.93,se
-6701197782507648809,user,France,fr,3,9,5,0,0,0.0,0,0,F,2,mrs,True,False,True,True,22,2856,95.2,7.93,fr
785733468054716389,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,625,2856,95.2,7.93,us
3741432851176155822,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-5216156036648060573,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,664,2856,95.2,7.93,us
-2834066283551171365,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,it
3195146705227325351,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,568,2856,95.2,7.93,gb
-4498417463812170256,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,it
-8170947760116312782,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
8730988305848401960,user,Pays-Bas,en,3,8,0,0,0,0.0,1,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,nl
8129011959205425922,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,fr
7814645891826521147,user,France,fr,3,9,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,656,2856,95.2,7.93,fr
2448569306839576008,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,664,2856,95.2,7.93,us
-1445139721994661565,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,577,2856,95.2,7.93,us
3239883686616841514,user,Roumanie,en,3,8,11,0,0,0.0,0,0,F,2,mrs,False,False,False,True,167,2856,95.2,7.93,ro
-7156451514242114932,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
-4385594621362131474,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,de
243220807163542398,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
-2310479644396906758,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,False,693,2856,95.2,7.93,de
-6584442742033297158,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,de
869729180561489650,user,Maroc,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,ma
7383439002486398746,user,Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,ca
-7344666496950713665,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
727990089261773622,user,Allemagne,de,3,8,4,0,0,0.0,0,0,F,2,mrs,False,False,False,True,27,2856,95.2,7.93,de
-2362884709970090001,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,636,2856,95.2,7.93,es
-2705032722173253957,user,France,fr,3,8,0,0,0,0.0,6,0,F,2,mrs,False,False,False,True,624,2856,95.2,7.93,fr
-5748184548903081229,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,691,2856,95.2,7.93,de
2583034806014290929,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
-5089690192218271804,user,Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,ca
1902660918874609521,user,Autriche,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,217,2856,95.2,7.93,at
-5364355212552015253,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,gb
-2587276024431511803,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-2490233273705224350,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,it
1758600059132429354,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,us
5085536861453965969,user,Inde,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,in
-2502160502657797461,user,Algérie,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,695,2856,95.2,7.93,dz
2283782357794700689,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
-6300833189059248619,user,Australie,en,3,8,1,0,0,0.0,1,0,M,1,mr,True,False,True,True,695,2856,95.2,7.93,au
-4524354747389835349,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
-6158763923869644905,user,Italie,it,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,693,2856,95.2,7.93,it
5506987348494192435,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,334,2856,95.2,7.93,fr
2454113937584453189,user,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,es
-8202006344990304866,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
-4361179326655396350,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
7257152797603804082,user,Allemagne,de,3,8,6,0,0,0.0,0,0,M,1,mr,True,False,True,True,686,2856,95.2,7.93,de
-755298234774753327,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
127059073651650662,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
981548979444983291,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,334,2856,95.2,7.93,gb
-7704674196104856435,user,Italie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,False,680,2856,95.2,7.93,it
6627560643413830838,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
5855241851534813135,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,gb
-955407444837635297,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
3159471401177723355,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,de
-2436527550309344866,user,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2856,95.2,7.93,es
-2477423012386843595,user,Belgique,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,be
-3549004419850883760,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,638,2856,95.2,7.93,it
7911629519126859561,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,666,2856,95.2,7.93,nl
-8689622016713416094,user,Espagne,es,3,8,8,0,0,0.0,0,0,F,2,mrs,True,True,False,True,45,2856,95.2,7.93,es
-3128641509192396719,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-2148034464080525945,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,fr
1767137226261166683,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,309,2856,95.2,7.93,ie
674135148876370574,user,Etats-Unis,en,3,8,14,0,0,0.0,10,0,F,2,mrs,False,False,False,True,37,2856,95.2,7.93,us
-2265865727716273150,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,es
-2916750882474740735,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,689,2856,95.2,7.93,it
8268896013130122931,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,73,2856,95.2,7.93,fr
-611070303261633434,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,657,2856,95.2,7.93,fr
2754607738870160153,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,es
6433054008641200542,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,636,2856,95.2,7.93,it
-7383576667536450134,user,Italie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,it
-6600897071456745053,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
-803080938222165799,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
7696768361545683399,user,Belgique,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,694,2856,95.2,7.93,be
-1831333707823795804,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,673,2856,95.2,7.93,gb
-7259743777323901852,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,695,2856,95.2,7.93,gb
-2773716214965876927,user,Etats-Unis,en,3,8,137,0,0,0.0,1,0,M,1,mr,True,False,True,True,14,2856,95.2,7.93,us
2746101823763875803,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fr
-4097145205744321400,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,us
4464407324700649204,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,615,2856,95.2,7.93,gb
-3041341923447267871,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2856,95.2,7.93,dk
5451033380118911348,user,Finlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,2856,95.2,7.93,fi
